id,fielders,kind,player_out,odi_no,check
8730,,lbw,159,3112,0
8731,,lbw,1399,3112,0
8732,,bowled,1181,3112,0
8733,120,caught,845,3110,0
8734,,bowled,609,3110,0
8735,241,caught,849,3110,0
8736,2165,caught,874,3110,0
8737,239,caught,600,3110,0
8738,155,caught,773,3110,0
8739,,bowled,464,3110,0
8740,,lbw,627,3110,0
8741,2157,run out,780,3110,0
8742,2177,120,run out,666,3110,0
8743,,caught and bowled,123,3110,0
8744,,lbw,1435,3110,0
8745,464,caught,2165,3110,0
8746,,lbw,154,3110,0
8747,,bowled,8,3110,0
8748,800,caught,120,3110,0
8749,845,caught,241,3110,0
8750,,bowled,2177,3110,0
8751,1589,caught,525,3109,0
8752,1517,1589,1509,run out,1186,3109,0
8753,1589,stumped,1150,3109,0
8754,1517,caught,1289,3109,0
8755,1478,caught,735,3109,0
8756,1478,caught,1251,3109,0
8757,161,caught,1105,3109,0
8758,1251,caught,1593,3109,0
8759,,bowled,1478,3109,0
8760,,bowled,1517,3109,0
8761,1150,stumped,1581,3109,0
8762,525,caught,1589,3109,0
8763,525,caught,1551,3109,0
8764,,bowled,236,3109,0
8765,1150,stumped,1584,3109,0
8766,735,caught,1532,3109,0
8767,342,stumped,599,3108,0
8768,338,run out,1930,3108,0
8769,360,caught,1993,3108,0
8770,,caught and bowled,1978,3108,0
8771,341,caught,1951,3108,0
8772,341,caught,1944,3108,0
8773,341,run out,1967,3108,0
8774,,lbw,619,3108,0
8775,,bowled,2010,3108,0
8776,837,caught,1959,3108,0
8777,1951,stumped,682,3108,0
8778,1967,caught,360,3108,0
8779,,caught and bowled,338,3108,0
8780,,bowled,341,3108,0
8781,1993,caught,342,3108,0
8782,1977,caught,358,3108,0
8783,,bowled,336,3108,0
8784,,bowled,1320,3108,0
8785,,lbw,2030,3108,0
8786,1930,caught,356,3108,0
8787,2039,caught,981,3107,0
8788,,bowled,209,3107,0
8789,1858,caught,1021,3107,0
8790,1858,caught,930,3107,0
8791,1858,caught,1028,3107,0
8792,,bowled,1041,3107,0
8793,,lbw,958,3107,0
8794,,lbw,983,3107,0
8795,1858,caught,1044,3107,0
8796,2087,caught,230,3107,0
8797,930,caught,1858,3107,0
8798,,bowled,2127,3107,0
8799,981,stumped,2087,3107,0
8800,1369,caught,1681,3106,0
8801,,lbw,587,3106,0
8802,,caught and bowled,1765,3106,0
8803,,lbw,1766,3106,0
8804,1396,1344,run out,1647,3106,0
8805,1403,caught,1650,3106,0
8806,,lbw,224,3106,0
8807,1343,caught,422,3106,0
8808,,lbw,1769,3106,0
8809,1396,caught,1635,3106,0
8810,422,caught,1305,3106,0
8811,1769,caught,1369,3106,0
8812,,bowled,1430,3106,0
8813,848,caught,1186,3105,0
8814,368,caught,525,3105,0
8815,389,stumped,1150,3105,0
8816,,lbw,1289,3105,0
8817,630,caught,1182,3105,0
8818,390,caught,735,3105,0
8819,,lbw,1251,3105,0
8820,735,run out,848,3105,0
8821,1150,caught,389,3105,0
8822,,bowled,387,3105,0
8823,,lbw,399,3105,0
8824,735,caught,548,3105,0
8825,,lbw,368,3105,0
8826,,lbw,375,3105,0
8827,525,caught,390,3105,0
8828,733,run out,299,3105,0
8829,,bowled,704,3105,0
8830,120,caught,167,3104,0
8831,120,stumped,1325,3104,0
8832,2157,caught,188,3104,0
8833,8,caught,441,3104,0
8834,,bowled,444,3104,0
8835,1,caught,1436,3104,0
8836,906,caught,123,3104,0
8837,188,caught,154,3104,0
8838,1325,stumped,1435,3104,0
8839,,bowled,2165,3104,0
8840,,lbw,1858,3103,0
8841,,lbw,2127,3103,0
8842,1864,run out,2087,3103,0
8843,,bowled,2140,3103,0
8844,,bowled,2023,3103,0
8845,631,caught,545,3103,0
8846,,caught and bowled,1811,3103,0
8847,2127,caught,1896,3103,0
8848,,bowled,1897,3103,0
8849,,lbw,1824,3103,0
8850,1858,caught,1812,3103,0
8851,2127,caught,1905,3103,0
8852,,lbw,631,3103,0
8853,2087,caught,1898,3103,0
8854,1858,caught,1813,3103,0
8855,1858,caught,1864,3103,0
8856,687,284,run out,1593,3102,0
8857,295,caught,1478,3102,0
8858,,caught and bowled,1589,3102,0
8859,552,caught,1517,3102,0
8860,286,284,run out,236,3102,0
8861,840,caught,161,3102,0
8862,,caught and bowled,1551,3102,0
8863,,bowled,295,3102,0
8864,1478,caught,687,3102,0
8865,,lbw,286,3102,0
8866,1589,stumped,1207,3102,0
8867,1589,caught,284,3102,0
8868,1589,caught,160,3102,0
8869,1589,caught,1156,3102,0
8870,1517,caught,881,3102,0
8871,1593,caught,552,3102,0
8872,,bowled,164,3102,0
8873,,lbw,625,3101,0
8874,,lbw,848,3101,0
8875,,bowled,387,3101,0
8876,,lbw,390,3101,0
8877,,lbw,389,3101,0
8878,981,caught,368,3101,0
8879,1021,caught,375,3101,0
8880,,bowled,299,3101,0
8881,,lbw,704,3101,0
8882,1028,caught,630,3101,0
8883,1978,1951,run out,849,3100,0
8884,,bowled,609,3100,0
8885,,bowled,845,3100,0
8886,1951,caught,773,3100,0
8887,,bowled,599,3100,0
8888,600,stumped,1930,3100,0
8889,874,caught,1993,3100,0
8890,627,caught,1978,3100,0
8891,800,caught,1951,3100,0
8892,,bowled,1950,3100,0
8893,,lbw,1959,3100,0
8894,,lbw,2010,3100,0
8895,627,run out,619,3100,0
8896,,bowled,1593,2936,0
8897,600,caught,1478,2936,0
8898,800,caught,1589,2936,0
8899,,lbw,1512,2936,0
8900,800,run out,1581,2936,0
8901,464,caught,1478,2935,0
8902,849,caught,1512,2935,0
8903,658,stumped,1589,2935,0
8904,,bowled,1593,2935,0
8905,240,caught,236,2935,0
8906,740,run out,1517,2935,0
8907,1478,caught,845,2935,0
8908,1586,caught,849,2935,0
8909,1560,caught,464,2935,0
8910,658,caught,1478,2934,0
8911,658,stumped,1589,2934,0
8912,,bowled,1593,2934,0
8913,800,caught,1517,2934,0
8914,,bowled,161,2934,0
8915,,bowled,1524,2934,0
8916,658,caught,1586,2934,0
8917,,lbw,1532,2934,0
8918,,bowled,556,2934,0
8919,,bowled,1550,2934,0
8920,1478,caught,845,2934,0
8921,,caught and bowled,609,2934,0
8922,1589,caught,874,2934,0
8923,1589,caught,845,2933,0
8924,1551,run out,609,2933,0
8925,1589,stumped,849,2933,0
8926,,lbw,464,2933,0
8927,1586,caught,800,2933,0
8928,1478,caught,600,2933,0
8929,1589,stumped,627,2933,0
8930,845,caught,1593,2933,0
8931,800,666,run out,1589,2933,0
8932,,bowled,1478,2933,0
8933,600,caught,1517,2933,0
8934,464,caught,1524,2933,0
8935,,bowled,161,2933,0
8936,627,run out,1586,2933,0
8937,,bowled,849,2932,0
8938,1478,caught,845,2932,0
8939,1551,caught,600,2932,0
8940,1589,caught,609,2932,0
8941,1512,caught,800,2932,0
8942,1532,caught,627,2932,0
8943,,bowled,464,2932,0
8944,600,stumped,1593,2932,0
8945,240,caught,1589,2932,0
8946,600,stumped,1512,2932,0
8947,,bowled,1478,2932,0
8948,464,600,run out,1517,2932,0
8949,849,666,run out,1524,2932,0
8950,800,692,run out,1581,2932,0
8951,849,caught,1551,2932,0
8952,1896,stumped,1430,2928,0
8953,,bowled,1344,2928,0
8954,1812,caught,1369,2928,0
8955,,lbw,1409,2928,0
8956,1860,caught,1390,2928,0
8957,1369,caught,1860,2928,0
8958,1369,caught,1897,2928,0
8959,1321,caught,1862,2928,0
8960,1430,caught,1812,2928,0
8961,1344,caught,1811,2928,0
8962,,lbw,1898,2928,0
8963,,caught and bowled,1813,2928,0
8964,1321,caught,1896,2928,0
8965,,bowled,1879,2928,0
8966,1395,caught,795,2928,0
8967,1864,caught,1430,2926,0
8968,1899,caught,1344,2926,0
8969,1899,caught,1305,2926,0
8970,1899,caught,1321,2926,0
8971,1813,caught,1409,2926,0
8972,1305,caught,1899,2926,0
8973,,lbw,1815,2926,0
8974,1321,caught,1897,2926,0
8975,1321,caught,1860,2926,0
8976,,bowled,1812,2926,0
8977,,bowled,1862,2926,0
8978,623,caught,1020,2927,0
8979,1289,caught,209,2927,0
8980,,caught and bowled,981,2927,0
8981,1152,run out,1028,2927,0
8982,,lbw,1041,2927,0
8983,,lbw,904,2927,0
8984,,lbw,1044,2927,0
8985,,lbw,994,2927,0
8986,1264,caught,982,2927,0
8987,1105,caught,230,2927,0
8988,,lbw,1152,2927,0
8989,209,981,run out,1263,2927,0
8990,1041,caught,1289,2927,0
8991,1028,caught,1259,2927,0
8992,981,caught,735,2927,0
8993,981,caught,1251,2927,0
8994,1044,caught,1150,2927,0
8995,1044,230,run out,1105,2927,0
8996,1020,caught,1279,2927,0
8997,982,caught,1264,2927,0
8998,1289,caught,1020,2924,0
8999,623,caught,209,2924,0
9000,,bowled,1041,2924,0
9001,1289,run out,1028,2924,0
9002,1150,caught,1044,2924,0
9003,,lbw,904,2924,0
9004,,bowled,981,2924,0
9005,1152,caught,982,2924,0
9006,,lbw,1152,2924,0
9007,1041,caught,1289,2924,0
9008,1041,caught,1251,2924,0
9009,209,caught,1150,2924,0
9010,209,1044,run out,1263,2924,0
9011,,lbw,1288,2924,0
9012,230,caught,1259,2924,0
9013,994,caught,1279,2924,0
9014,209,caught,1105,2924,0
9015,209,caught,623,2924,0
9016,981,caught,1263,2921,0
9017,981,caught,1289,2921,0
9018,209,run out,1288,2921,0
9019,,bowled,735,2921,0
9020,896,caught,1251,2921,0
9021,,bowled,1152,2921,0
9022,1028,caught,1105,2921,0
9023,1044,896,run out,1279,2921,0
9024,981,caught,623,2921,0
9025,,bowled,981,2921,0
9026,,bowled,209,2921,0
9027,1150,caught,1041,2921,0
9028,1139,caught,1028,2921,0
9029,,lbw,1020,2921,0
9030,,bowled,1044,2921,0
9031,,lbw,983,2921,0
9032,,bowled,994,2921,0
9033,1279,run out,896,2921,0
9034,,lbw,230,2921,0
9035,1150,stumped,26,3047,0
9036,,bowled,1435,3047,0
9037,1150,caught,154,3047,0
9038,,bowled,2165,3047,0
9039,,bowled,8,3047,0
9040,,bowled,239,3047,0
9041,8,caught,1186,3047,0
9042,26,caught,733,3047,0
9043,,lbw,1150,3047,0
9044,,bowled,1119,3047,0
9045,,bowled,1288,3047,0
9046,,bowled,1251,3047,0
9047,,caught and bowled,735,3047,0
9048,26,155,run out,1279,3047,0
9049,355,run out,1264,3047,0
9050,355,caught,1258,3047,0
9051,154,caught,1150,3046,0
9052,,bowled,733,3046,0
9053,26,caught,1288,3046,0
9054,1435,caught,1186,3046,0
9055,,bowled,1119,3046,0
9056,154,caught,1251,3046,0
9057,26,caught,735,3046,0
9058,,bowled,26,3046,0
9059,,bowled,1435,3046,0
9060,1119,caught,154,3046,0
9061,,bowled,8,3046,0
9062,1090,caught,2165,3046,0
9063,,bowled,241,3046,0
9064,,bowled,2177,3046,0
9065,1288,caught,355,3046,0
9066,,bowled,155,3046,0
9067,,bowled,2,3046,0
9068,26,caught,1186,3045,0
9069,,bowled,1150,3045,0
9070,,lbw,1288,3045,0
9071,355,caught,733,3045,0
9072,155,caught,735,3045,0
9073,154,caught,1119,3045,0
9074,155,run out,1251,3045,0
9075,2157,caught,1105,3045,0
9076,,lbw,1264,3045,0
9077,,bowled,1279,3045,0
9078,,bowled,26,3045,0
9079,,bowled,1435,3045,0
9080,1150,caught,1,3045,0
9081,,bowled,154,3045,0
9082,,lbw,241,3045,0
9083,1286,caught,355,3045,0
9084,,bowled,2177,3045,0
9085,,bowled,2,3045,0
9086,1251,caught,155,3045,0
9087,,bowled,2157,3045,0
9088,,lbw,1150,3044,0
9089,,bowled,1186,3044,0
9090,26,caught,1288,3044,0
9091,1,caught,733,3044,0
9092,26,caught,735,3044,0
9093,154,caught,1251,3044,0
9094,,bowled,1279,3044,0
9095,154,caught,1264,3044,0
9096,1150,caught,26,3044,0
9097,1258,run out,1435,3044,0
9098,1090,caught,8,3044,0
9099,,lbw,154,3044,0
9100,1186,caught,355,3044,0
9101,1186,caught,1,3044,0
9102,,bowled,154,3043,0
9103,1150,caught,26,3043,0
9104,1119,caught,8,3043,0
9105,1150,caught,355,3043,0
9106,,bowled,1435,3043,0
9107,735,run out,2177,3043,0
9108,2177,caught,1186,3043,0
9109,,lbw,1288,3043,0
9110,2,caught,1150,3043,0
9111,239,caught,1119,3043,0
9112,26,caught,735,3043,0
9113,,bowled,733,3043,0
9114,155,caught,1251,3043,0
9115,,bowled,1258,3043,0
9116,355,caught,1279,3043,0
9117,1951,caught,19,2968,0
9118,,lbw,123,2968,0
9119,2010,caught,8,2968,0
9120,,bowled,226,2968,0
9121,1993,caught,355,2968,0
9122,2177,caught,1993,2968,0
9123,120,caught,599,2968,0
9124,19,120,run out,2007,2968,0
9125,2177,caught,1951,2968,0
9126,,lbw,1978,2968,0
9127,239,caught,1959,2968,0
9128,19,caught,1950,2968,0
9129,165,caught,1977,2968,0
9130,120,caught,619,2968,0
9131,19,caught,1993,2965,0
9132,,bowled,2007,2965,0
9133,8,caught,599,2965,0
9134,,caught and bowled,1978,2965,0
9135,239,caught,1951,2965,0
9136,,bowled,1950,2965,0
9137,599,caught,226,2965,0
9138,,lbw,123,2965,0
9139,,lbw,8,2965,0
9140,1951,caught,19,2965,0
9141,,lbw,120,2965,0
9142,,bowled,239,2965,0
9143,,lbw,2177,2965,0
9144,,bowled,155,2965,0
9145,239,caught,599,2964,0
9146,226,caught,1930,2964,0
9147,123,run out,2007,2964,0
9148,120,caught,1978,2964,0
9149,123,run out,1951,2964,0
9150,8,caught,1950,2964,0
9151,355,caught,1959,2964,0
9152,,lbw,1947,2964,0
9153,,bowled,1993,2964,0
9154,19,caught,2010,2964,0
9155,1951,stumped,226,2964,0
9156,1930,caught,123,2964,0
9157,,lbw,19,2964,0
9158,2007,caught,355,2964,0
9159,,bowled,226,3026,0
9160,1978,caught,1435,3026,0
9161,1929,caught,239,3026,0
9162,1944,caught,8,3026,0
9163,1993,caught,355,3026,0
9164,1978,caught,154,3026,0
9165,1993,caught,2177,3026,0
9166,239,caught,1993,3026,0
9167,226,caught,599,3026,0
9168,239,caught,1930,3026,0
9169,154,caught,1929,3026,0
9170,8,226,run out,1978,3026,0
9171,,lbw,1944,3026,0
9172,226,caught,1947,3026,0
9173,,lbw,1950,3026,0
9174,2177,caught,2010,3026,0
9175,,bowled,619,3026,0
9176,226,caught,1993,3025,0
9177,226,caught,1930,3025,0
9178,226,caught,1929,3025,0
9179,,bowled,1978,3025,0
9180,226,165,run out,1944,3025,0
9181,8,caught,599,3025,0
9182,226,355,2157,run out,1947,3025,0
9183,1929,caught,154,3025,0
9184,1929,caught,226,3025,0
9185,,lbw,8,3025,0
9186,,lbw,355,3025,0
9187,,bowled,241,3025,0
9188,1930,caught,239,3025,0
9189,,bowled,165,3025,0
9190,1978,caught,2,3025,0
9191,,caught and bowled,2157,3025,0
9192,1929,caught,1435,3025,0
9193,,lbw,1993,3018,0
9194,355,caught,599,3018,0
9195,,lbw,1930,3018,0
9196,2157,caught,1978,3018,0
9197,239,caught,1951,3018,0
9198,,lbw,1950,3018,0
9199,154,226,run out,1967,3018,0
9200,2165,caught,1947,3018,0
9201,,bowled,2010,3018,0
9202,1950,run out,154,3018,0
9203,1913,caught,226,3018,0
9204,1930,caught,8,3018,0
9205,619,caught,355,3018,0
9206,2157,caught,2127,3011,0
9207,226,caught,2087,3011,0
9208,241,caught,2140,3011,0
9209,,bowled,2091,3011,0
9210,355,caught,2076,3011,0
9211,2157,caught,545,3011,0
9212,2157,caught,2025,3011,0
9213,,bowled,154,3011,0
9214,,bowled,241,3011,0
9215,2025,caught,226,3011,0
9216,2076,caught,355,3011,0
9217,,bowled,123,3011,0
9218,2076,caught,239,3011,0
9219,2087,run out,2177,3011,0
9220,,bowled,8,3011,0
9221,,caught and bowled,2,3011,0
9222,2024,caught,155,3011,0
9223,355,caught,2091,3004,0
9224,355,caught,2127,3004,0
9225,154,caught,2087,3004,0
9226,2157,caught,2140,3004,0
9227,2157,154,run out,2025,3004,0
9228,,bowled,226,3004,0
9229,,lbw,123,3004,0
9230,2091,caught,154,3004,0
9231,,lbw,8,3004,0
9232,2091,caught,355,3004,0
9233,,bowled,239,3004,0
9234,2127,caught,2177,3004,0
9235,2091,caught,155,3004,0
9236,2140,caught,241,3004,0
9237,2025,caught,2,3004,0
9238,,lbw,2091,3003,0
9239,226,stumped,2087,3003,0
9240,154,caught,2127,3003,0
9241,154,caught,2140,3003,0
9242,2165,caught,1368,3003,0
9243,,bowled,2025,3003,0
9244,,bowled,2019,3003,0
9245,154,caught,2024,3003,0
9246,,lbw,545,3003,0
9247,,bowled,1348,3003,0
9248,,bowled,226,3003,0
9249,,caught and bowled,123,3003,0
9250,,bowled,8,3003,0
9251,2087,caught,355,3003,0
9252,2091,caught,154,3003,0
9253,2019,caught,239,3003,0
9254,2091,caught,241,3003,0
9255,,bowled,155,3003,0
9256,,bowled,2,3003,0
9257,226,caught,2091,3002,0
9258,226,caught,2087,3002,0
9259,155,caught,1368,3002,0
9260,226,caught,2127,3002,0
9261,,bowled,2025,3002,0
9262,8,caught,545,3002,0
9263,2177,run out,2019,3002,0
9264,2091,caught,226,3002,0
9265,2087,caught,123,3002,0
9266,,caught and bowled,154,3002,0
9267,,bowled,8,3002,0
9268,,bowled,239,3002,0
9269,2091,caught,355,3002,0
9270,,caught and bowled,2127,3000,0
9271,,bowled,2091,3000,0
9272,2,caught,2087,3000,0
9273,,bowled,2140,3000,0
9274,226,caught,2025,3000,0
9275,2177,caught,2019,3000,0
9276,154,caught,1923,3000,0
9277,2091,caught,154,3000,0
9278,2087,caught,123,3000,0
9279,,bowled,226,3000,0
9280,2019,caught,8,3000,0
9281,,lbw,239,3000,0
9282,,bowled,2177,3000,0
9283,359,caught,2127,2994,0
9284,341,caught,2087,2994,0
9285,359,stumped,1368,2994,0
9286,360,caught,2140,2994,0
9287,342,caught,2091,2994,0
9288,342,caught,2025,2994,0
9289,342,caught,1923,2994,0
9290,,bowled,2019,2994,0
9291,336,caught,2024,2994,0
9292,,bowled,682,2994,0
9293,,lbw,359,2994,0
9294,,bowled,360,2994,0
9295,,lbw,632,2994,0
9296,2091,caught,342,2994,0
9297,2091,caught,341,2994,0
9298,2091,caught,358,2994,0
9299,,bowled,2030,2994,0
9300,,lbw,678,2994,0
9301,2087,caught,336,2994,0
9302,2087,caught,981,2975,0
9303,2019,run out,209,2975,0
9304,1858,caught,1031,2975,0
9305,1348,caught,1041,2975,0
9306,,bowled,1028,2975,0
9307,,bowled,1044,2975,0
9308,1858,caught,951,2975,0
9309,,caught and bowled,983,2975,0
9310,2087,caught,1037,2975,0
9311,230,caught,1858,2975,0
9312,951,caught,2087,2975,0
9313,1044,caught,2140,2975,0
9314,951,caught,2122,2975,0
9315,1041,caught,2127,2975,0
9316,,bowled,2025,2975,0
9317,930,caught,2029,2975,0
9318,1028,caught,1923,2975,0
9319,209,caught,2019,2975,0
9320,230,caught,2077,2975,0
9321,2087,caught,209,2973,0
9322,2025,caught,1041,2973,0
9323,2127,caught,1031,2973,0
9324,2140,caught,981,2973,0
9325,,caught and bowled,1028,2973,0
9326,,lbw,1044,2973,0
9327,,bowled,930,2973,0
9328,1858,caught,951,2973,0
9329,,caught and bowled,1037,2973,0
9330,1923,caught,895,2973,0
9331,1028,caught,1858,2973,0
9332,,lbw,2127,2973,0
9333,,lbw,2087,2973,0
9334,1044,caught,2122,2973,0
9335,1858,caught,1065,2971,0
9336,,bowled,981,2971,0
9337,2140,caught,209,2971,0
9338,2127,caught,904,2971,0
9339,2025,caught,1041,2971,0
9340,2024,caught,1028,2971,0
9341,2087,run out,1044,2971,0
9342,2127,caught,951,2971,0
9343,,bowled,230,2971,0
9344,1858,caught,895,2971,0
9345,951,run out,2127,2971,0
9346,1041,caught,2087,2971,0
9347,1065,caught,2025,2971,0
9348,951,stumped,1858,2971,0
9349,209,caught,2127,2969,0
9350,981,caught,2087,2969,0
9351,,caught and bowled,1858,2969,0
9352,209,caught,1368,2969,0
9353,981,caught,2140,2969,0
9354,983,caught,2025,2969,0
9355,951,1037,run out,2019,2969,0
9356,1858,caught,981,2969,0
9357,,lbw,1065,2969,0
9358,,lbw,904,2969,0
9359,1858,caught,930,2969,0
9360,1858,caught,209,2969,0
9361,2087,caught,1028,2969,0
9362,1348,caught,951,2969,0
9363,2140,caught,1037,2969,0
9364,,bowled,895,2969,0
9365,,bowled,1044,2969,0
9366,,bowled,1858,2966,0
9367,1065,caught,2127,2966,0
9368,981,caught,1368,2966,0
9369,209,caught,2087,2966,0
9370,,bowled,2140,2966,0
9371,,bowled,2019,2966,0
9372,,bowled,2025,2966,0
9373,983,caught,1923,2966,0
9374,2025,caught,1065,2966,0
9375,,bowled,981,2966,0
9376,2127,caught,209,2966,0
9377,1858,caught,930,2966,0
9378,2025,caught,1041,2966,0
9379,,bowled,904,2966,0
9380,,bowled,1037,2966,0
9381,2140,2024,run out,230,2966,0
9382,,bowled,1993,2953,0
9383,230,caught,2007,2953,0
9384,981,caught,1944,2953,0
9385,1041,caught,1978,2953,0
9386,,lbw,1951,2953,0
9387,,bowled,1950,2953,0
9388,,bowled,599,2953,0
9389,1065,caught,1959,2953,0
9390,1065,981,run out,1979,2953,0
9391,,bowled,981,2953,0
9392,,bowled,1065,2953,0
9393,1951,stumped,1041,2953,0
9394,2007,caught,1044,2953,0
9395,1993,caught,209,2953,0
9396,,bowled,904,2953,0
9397,1978,caught,994,2953,0
9398,981,caught,1993,2951,0
9399,209,930,run out,599,2951,0
9400,,caught and bowled,1944,2951,0
9401,,bowled,1978,2951,0
9402,981,caught,2007,2951,0
9403,209,run out,1950,2951,0
9404,,bowled,1959,2951,0
9405,,lbw,1951,2951,0
9406,,bowled,981,2951,0
9407,,bowled,209,2951,0
9408,1951,caught,1065,2951,0
9409,1950,caught,1041,2951,0
9410,,lbw,904,2951,0
9411,1944,run out,981,2949,0
9412,1967,caught,209,2949,0
9413,1944,caught,1065,2949,0
9414,1951,caught,930,2949,0
9415,1950,caught,1041,2949,0
9416,1951,stumped,1044,2949,0
9417,619,run out,904,2949,0
9418,,bowled,230,2949,0
9419,,bowled,994,2949,0
9420,981,caught,599,2949,0
9421,981,caught,1944,2949,0
9422,,lbw,1967,2949,0
9423,981,caught,1993,2949,0
9424,230,caught,1978,2949,0
9425,981,caught,1951,2949,0
9426,988,caught,1950,2949,0
9427,930,caught,1979,2949,0
9428,981,caught,1959,2949,0
9429,1041,caught,619,2949,0
9430,1930,caught,1899,2922,0
9431,1930,caught,1860,2922,0
9432,1951,caught,1812,2922,0
9433,,bowled,1906,2922,0
9434,1951,stumped,1862,2922,0
9435,,caught and bowled,1866,2922,0
9436,1930,caught,1815,2922,0
9437,,bowled,1813,2922,0
9438,,lbw,1879,2922,0
9439,1862,run out,1944,2922,0
9440,1906,caught,1930,2922,0
9441,1897,stumped,1967,2922,0
9442,1813,caught,1951,2922,0
9443,1897,stumped,1978,2922,0
9444,1815,run out,1950,2922,0
9445,1866,caught,2010,2922,0
9446,,lbw,1909,2922,0
9447,1866,run out,1993,2922,0
9448,1944,caught,1860,2920,0
9449,,caught and bowled,1897,2920,0
9450,1951,caught,1811,2920,0
9451,,lbw,1899,2920,0
9452,1944,caught,1862,2920,0
9453,,bowled,1815,2920,0
9454,1960,caught,1906,2920,0
9455,,caught and bowled,1812,2920,0
9456,,lbw,1879,2920,0
9457,,caught and bowled,795,2920,0
9458,1813,caught,1993,2920,0
9459,,lbw,1944,2920,0
9460,1899,caught,1930,2920,0
9461,1815,caught,1959,2920,0
9462,1951,caught,1897,2917,0
9463,1959,caught,1811,2917,0
9464,1950,caught,1866,2917,0
9465,1967,caught,1860,2917,0
9466,,bowled,1906,2917,0
9467,,bowled,1862,2917,0
9468,1959,caught,1815,2917,0
9469,1909,caught,1813,2917,0
9470,1950,caught,1879,2917,0
9471,,bowled,1812,2917,0
9472,1815,caught,1930,2917,0
9473,1897,stumped,1993,2917,0
9474,,bowled,1944,2917,0
9475,1815,caught,1967,2917,0
9476,1860,caught,1950,2917,0
9477,,lbw,1951,2917,0
9478,,lbw,1860,2916,0
9479,1951,stumped,1815,2916,0
9480,,bowled,1897,2916,0
9481,1930,caught,1811,2916,0
9482,1951,caught,1862,2916,0
9483,1967,caught,1896,2916,0
9484,,bowled,1906,2916,0
9485,,bowled,1813,2916,0
9486,1950,caught,1812,2916,0
9487,,lbw,795,2916,0
9488,,caught and bowled,1930,2916,0
9489,1897,caught,1944,2916,0
9490,1860,caught,1993,2916,0
9491,1862,caught,1930,2914,0
9492,1896,caught,1993,2914,0
9493,1896,caught,1944,2914,0
9494,1812,1896,run out,1967,2914,0
9495,1896,caught,1978,2914,0
9496,1879,caught,1950,2914,0
9497,1811,caught,1959,2914,0
9498,1898,caught,2010,2914,0
9499,1860,caught,1995,2914,0
9500,1896,caught,1951,2914,0
9501,,lbw,1815,2914,0
9502,,lbw,1897,2914,0
9503,,bowled,1896,2914,0
9504,1967,caught,1860,2914,0
9505,2010,caught,1811,2914,0
9506,,bowled,845,2925,0
9507,,bowled,609,2925,0
9508,,caught and bowled,849,2925,0
9509,,bowled,874,2925,0
9510,1923,caught,800,2925,0
9511,,lbw,600,2925,0
9512,,bowled,627,2925,0
9513,2140,caught,240,2925,0
9514,,bowled,740,2925,0
9515,,bowled,779,2925,0
9516,,lbw,2076,2925,0
9517,845,caught,2127,2925,0
9518,800,caught,2087,2925,0
9519,,lbw,2140,2925,0
9520,240,caught,2127,2923,0
9521,,bowled,2087,2923,0
9522,609,caught,2076,2923,0
9523,849,caught,2140,2923,0
9524,1348,caught,845,2923,0
9525,2026,caught,609,2923,0
9526,,caught and bowled,874,2923,0
9527,2122,caught,600,2923,0
9528,2062,caught,800,2923,0
9529,2062,caught,627,2923,0
9530,1923,caught,849,2923,0
